"Date","Price","Open","High","Low","Vol.","Change %"
"02/12/2016","334.80","316.23","335.43","312.56","","10.68%"
"02/11/2016","302.49","310.25","313.60","301.57","","-3.12%"
"02/10/2016","312.23","320.39","329.29","310.23","","-0.84%"
"02/09/2016","314.87","339.20","344.52","313.14","","-5.94%"
"02/08/2016","334.76","347.84","353.45","333.51","","-3.76%"
"02/05/2016","347.83","355.72","365.29","345.02","","-2.62%"
"02/04/2016","357.18","366.41","378.12","355.04","","-1.73%"
"02/03/2016","363.48","332.51","365.28","331.05","","8.03%"
"02/02/2016","336.45","353.12","353.79","335.89","","-5.50%"
"02/01/2016","356.04","373.38","375.52","352.55","","-5.95%"
"01/29/2016","378.55","376.07","387.11","367.85","","1.21%"
"01/28/2016","374.04","358.62","391.83","357.38","","2.85%"
"01/27/2016","363.68","347.47","369.54","339.47","","2.70%"
"01/26/2016","354.11","335.19","364.92","329.56","","3.66%"
"01/25/2016","341.61","364.24","368.52","340.03","","-5.74%"
"01/22/2016","362.43","336.42","363.78","332.59","","9.01%"
"01/21/2016","332.48","321.11","340.36","313.90","","4.16%"
"01/20/2016","319.19","330.56","331.12","310.41","","-4.12%"
"01/19/2016","332.92","339.00","352.96","331.35","","-2.70%"
"01/15/2016","342.15","358.58","359.04","338.55","","-5.36%"
"01/14/2016","361.51","353.54","366.15","350.84","","2.31%"
"01/13/2016","353.36","357.80","367.59","349.78","","-0.20%"
"01/12/2016","354.06","364.13","374.29","348.62","","-3.08%"
"01/11/2016","365.32","380.38","385.97","359.41","","-5.27%"
"01/08/2016","385.64","389.24","398.20","379.82","","-0.33%"
"01/07/2016","386.92","397.62","398.43","373.43","","-2.06%"
"01/06/2016","395.05","421.22","421.57","392.96","","-5.56%"
"01/05/2016","418.31","428.78","431.45","416.68","","-2.15%"
"01/04/2016","427.50","441.45","446.22","422.84","","-0.75%"
"12/31/2015","430.74","427.02","439.23","421.32","","1.20%"
"12/30/2015","425.62","432.36","433.29","423.41","","-3.35%"
"12/29/2015","440.38","427.01","441.20","426.89","","2.88%"
"12/28/2015","428.05","441.31","441.43","426.31","","-3.38%"
"12/24/2015","443.04","439.44","445.02","434.90","","1.60%"
"12/23/2015","436.06","423.62","439.44","421.88","","3.76%"
"12/22/2015","420.25","418.73","424.78","414.78","","0.92%"
"12/21/2015","416.41","416.17","419.66","411.17","","-0.69%"
"12/18/2015","419.30","419.07","429.42","415.00","","-0.58%"
"12/17/2015","421.74","430.00","430.69","418.37","","-1.31%"
"12/16/2015","427.32","442.90","447.55","425.23","","-4.57%"
"12/15/2015","447.78","437.20","454.87","434.18","","2.42%"
"12/14/2015","437.20","433.13","441.38","419.99","","0.94%"
"12/11/2015","433.12","445.22","447.94","429.93","","-3.07%"
"12/10/2015","446.86","453.96","455.31","444.19","","-0.88%"
"12/09/2015","450.81","461.24","471.28","446.73","","-0.86%"
"12/08/2015","454.70","458.42","467.39","444.64","","-0.45%"
"12/07/2015","456.74","479.18","482.09","455.16","","-5.80%"
"12/04/2015","484.87","500.76","509.38","480.50","","-2.70%"
"12/03/2015","498.33","487.78","506.58","486.20","","2.85%"
"12/02/2015","484.50","505.85","509.01","483.53","","-4.56%"
"12/01/2015","507.67","506.70","511.91","499.54","","0.48%"
"11/30/2015","505.24","508.15","516.64","503.54","","-0.14%"
"11/27/2015","505.96","517.36","517.97","505.60","","-3.09%"
"11/25/2015","522.09","518.45","524.27","506.56","","0.40%"
"11/24/2015","520.03","510.32","526.94","507.77","","2.68%"
"11/23/2015","506.44","504.38","518.21","490.18","","-0.36%"
"11/20/2015","508.25","509.22","518.20","501.82","","0.43%"
"11/19/2015","506.07","511.40","513.95","500.49","","-0.55%"
"11/18/2015","508.85","510.92","517.35","500.97","","0.58%"
"11/17/2015","505.94","520.13","522.92","504.97","","-2.52%"
"11/16/2015","519.04","509.46","524.38","500.00","","1.88%"
"11/13/2015","509.45","520.85","527.89","503.99","","-2.39%"
"11/12/2015","521.94","538.29","540.49","520.65","","-2.67%"
"11/11/2015","536.24","549.01","550.72","532.71","","-2.79%"
"11/10/2015","551.65","550.03","557.95","543.93","","0.75%"
"11/09/2015","547.56","554.48","562.77","544.92","","-0.91%"
"11/06/2015","552.59","566.06","569.31","550.34","","-2.01%"
"11/05/2015","563.94","579.54","582.03","563.19","","-2.42%"
"11/04/2015","577.91","594.51","602.12","576.04","","-3.30%"
"11/03/2015","597.62","577.66","603.11","573.42","","3.81%"
"11/02/2015","575.66","577.41","582.77","568.68","","-0.97%"
"10/30/2015","581.28","570.92","586.64","567.43","","1.15%"
"10/29/2015","574.66","573.92","583.27","563.56","","0.26%"
"10/28/2015","573.17","540.48","573.92","537.36","","6.34%"
"10/27/2015","538.98","547.47","547.84","531.62","","-1.77%"
"10/26/2015","548.71","556.57","560.57","547.34","","-1.39%"
"10/23/2015","556.45","566.18","570.79","551.71","","-1.72%"
"10/22/2015","566.18","566.43","574.91","560.44","","0.40%"
"10/21/2015","563.93","577.53","577.53","559.82","","-2.35%"
"10/20/2015","577.53","579.53","585.39","570.67","","0.02%"
"10/19/2015","577.41","593.25","595.00","577.03","","-3.02%"
"10/16/2015","595.37","592.38","598.12","582.27","","1.81%"
"10/15/2015","584.77","588.39","588.88","571.54","","-0.62%"
"10/14/2015","588.39","588.26","592.00","579.78","","0.02%"
"10/13/2015","588.26","599.64","610.07","587.66","","-0.96%"
"10/12/2015","593.96","626.66","631.77","593.29","","-5.07%"
"10/09/2015","625.66","623.45","641.61","620.21","","0.35%"
"10/08/2015","623.45","605.03","630.37","602.66","","3.37%"
"10/07/2015","603.12","618.13","626.83","602.11","","-1.48%"
"10/06/2015","612.20","583.06","613.08","577.13","","4.91%"
"10/05/2015","583.56","575.24","591.64","575.24","","1.58%"
"10/02/2015","574.48","571.83","577.63","555.05","","1.79%"
"10/01/2015","564.39","576.12","593.78","563.13","","-0.78%"
"09/30/2015","568.80","564.64","578.14","564.01","","-0.31%"
"09/29/2015","570.57","561.49","576.37","559.59","","1.80%"
"09/28/2015","560.48","576.50","576.50","558.96","","-2.78%"
"09/25/2015","576.50","566.53","584.57","566.28","","1.76%"
"09/24/2015","566.53","566.53","569.56","551.65","","0.97%"
"09/23/2015","561.11","583.31","594.79","560.35","","-4.05%"
"09/22/2015","584.82","592.39","592.39","572.46","","-1.28%"
"09/21/2015","592.39","567.92","592.64","567.92","","4.31%"
"09/18/2015","567.92","595.42","597.18","562.74","","-4.62%"
"09/17/2015","595.42","599.33","606.26","589.36","","-0.65%"
"09/16/2015","599.32","572.46","601.97","570.18","","5.58%"
"09/15/2015","567.66","560.47","572.71","559.71","","1.28%"
"09/14/2015","560.47","570.08","572.88","556.12","","-1.58%"
"09/11/2015","569.44","584.49","585.38","563.31","","-2.78%"
"09/10/2015","585.71","563.89","587.23","554.01","","3.87%"
"09/09/2015","563.89","587.70","590.68","563.13","","-3.88%"
"09/08/2015","586.68","569.44","592.18","564.21","","-0.24%"
"09/04/2015","588.08","595.49","602.26","584.00","","-1.50%"
"09/03/2015","597.02","590.63","618.35","583.36","","1.08%"
"09/02/2015","590.63","565.86","597.02","552.07","","1.85%"
"09/01/2015","579.91","628.30","628.30","576.33","","-7.70%"
"08/31/2015","628.30","577.48","629.71","556.92","","8.80%"
"08/28/2015","577.47","548.87","585.90","533.80","","6.25%"
"08/27/2015","543.50","504.05","545.80","502.77","","10.26%"
"08/26/2015","492.93","502.00","508.90","491.91","","-1.81%"
"08/25/2015","502.00","491.91","509.41","491.66","","2.80%"
"08/24/2015","488.34","506.34","507.62","482.33","","-5.46%"
"08/21/2015","516.55","522.17","528.56","509.40","","-2.11%"
"08/20/2015","527.66","522.81","533.92","517.19","","0.12%"
"08/19/2015","527.02","547.96","551.28","523.06","","-4.29%"
"08/18/2015","550.64","541.58","553.84","535.58","","1.67%"
"08/17/2015","541.58","550.51","551.79","539.79","","-1.62%"
"08/14/2015","550.51","548.85","555.62","544.63","","0.30%"
"08/13/2015","548.85","562.15","568.04","544.77","","-2.37%"
"08/12/2015","562.15","559.93","569.94","556.03","","0.40%"
"08/11/2015","559.93","580.63","588.27","555.29","","-4.08%"
"08/10/2015","583.72","569.07","584.19","565.03","","2.57%"
"08/07/2015","569.07","579.32","585.41","567.90","","-1.77%"
"08/06/2015","579.32","585.67","586.71","573.35","","-1.08%"
"08/05/2015","585.67","593.32","605.65","581.65","","-1.29%"
"08/04/2015","593.32","585.93","599.42","585.93","","1.26%"
"08/03/2015","585.93","607.07","608.89","585.02","","-4.14%"
"07/31/2015","611.22","629.38","630.42","607.33","","-2.89%"
"07/30/2015","629.38","635.48","639.89","627.04","","-0.55%"
"07/29/2015","632.88","621.60","641.96","614.72","","1.69%"
"07/28/2015","622.37","609.01","628.21","605.77","","1.24%"
"07/27/2015","614.72","623.02","625.10","612.51","","-1.56%"
"07/24/2015","624.45","628.47","635.86","619.13","","-0.64%"
"07/23/2015","628.47","638.07","643.38","625.48","","-1.50%"
"07/22/2015","638.06","652.46","655.45","636.51","","-3.28%"
"07/21/2015","659.73","651.68","666.60","649.87","","0.83%"
"07/20/2015","654.28","664.27","669.07","651.42","","-1.50%"
"07/17/2015","664.26","664.65","667.77","655.05","","-0.06%"
"07/16/2015","664.65","675.94","681.39","663.62","","-1.06%"
"07/15/2015","671.79","693.71","698.12","669.19","","-3.16%"
"07/14/2015","693.71","675.73","697.11","666.68","","1.49%"
"07/13/2015","683.52","678.16","695.73","671.23","","-0.99%"
"07/10/2015","690.32","690.68","704.12","680.27","","-0.05%"
"07/09/2015","690.68","677.67","700.56","677.67","","2.19%"
"07/08/2015","675.89","681.26","691.73","666.34","","-1.30%"
"07/07/2015","684.79","693.95","698.27","662.02","","-0.38%"
"07/06/2015","687.41","720.91","722.09","685.97","","-7.73%"
"07/02/2015","744.99","745.38","758.33","741.32","","-0.05%"
"07/01/2015","745.38","769.06","771.42","741.98","","-4.22%"
"06/30/2015","778.22","760.82","781.10","758.46","","1.95%"
"06/29/2015","763.31","780.32","780.32","759.64","","-2.18%"
"06/26/2015","780.32","780.71","784.50","769.32","","-0.12%"
"06/25/2015","781.23","787.91","791.05","777.70","","-0.95%"
"06/24/2015","788.69","799.95","805.57","782.67","","-1.21%"
"06/23/2015","798.37","787.91","803.22","779.53","","1.04%"
"06/22/2015","790.13","784.76","793.40","775.74","","0.68%"
"06/19/2015","784.76","795.89","797.20","775.34","","-1.40%"
"06/18/2015","795.89","786.47","802.30","780.97","","0.81%"
"06/17/2015","789.47","792.88","808.71","776.78","","-0.20%"
"06/16/2015","791.04","785.16","795.76","783.59","","0.75%"
"06/15/2015","785.16","790.39","790.39","774.69","","-0.66%"
"06/12/2015","790.39","801.12","801.12","787.64","","-1.34%"
"06/11/2015","801.12","809.14","810.32","793.75","","-0.99%"
"06/10/2015","809.14","799.53","814.10","797.01","","2.06%"
"06/09/2015","792.84","769.16","795.94","767.82","","3.43%"
"06/08/2015","766.56","779.48","779.48","762.95","","-1.66%"
"06/05/2015","779.48","764.59","780.67","749.56","","1.95%"
"06/04/2015","764.59","785.55","790.16","762.48","","-2.75%"
"06/03/2015","786.21","803.87","808.88","782.38","","-2.64%"
"06/02/2015","807.56","792.66","811.65","792.40","","1.76%"
"06/01/2015","793.59","788.97","798.73","782.38","","-0.16%"
"05/29/2015","794.90","760.37","800.18","760.37","","4.54%"
"05/28/2015","760.37","762.48","764.72","745.07","","0.30%"
"05/27/2015","758.12","769.33","776.98","757.07","","-0.90%"
"05/26/2015","764.98","787.26","789.89","761.02","","-2.83%"
"05/22/2015","787.26","799.65","800.97","782.38","","-1.65%"
"05/21/2015","800.44","776.84","803.21","776.45","","2.95%"
"05/20/2015","777.50","764.45","778.03","764.45","","1.71%"
"05/19/2015","764.45","794.37","795.56","763.92","","-3.73%"
"05/18/2015","794.11","798.07","813.36","788.97","","-0.49%"
"05/15/2015","798.06","802.02","802.02","782.11","","-0.49%"
"05/14/2015","802.02","806.37","814.67","796.22","","-1.06%"
"05/13/2015","810.59","813.89","827.04","805.59","","-0.41%"
"05/12/2015","813.89","792.66","819.17","792.32","","2.45%"
"05/11/2015","794.39","795.83","801.60","787.30","","-0.18%"
"05/08/2015","795.82","789.01","802.26","779.21","","0.75%"
"05/07/2015","789.87","816.54","821.63","784.24","","-3.27%"
"05/06/2015","816.54","815.73","838.51","811.31","","0.88%"
"05/05/2015","809.43","789.73","818.54","785.98","","2.49%"
"05/04/2015","789.73","787.72","800.32","783.43","","-0.37%"
"05/01/2015","792.68","799.92","802.46","781.69","","-0.80%"
"04/30/2015","799.11","785.44","800.99","783.03","","1.79%"
"04/29/2015","785.04","764.67","794.82","757.84","","2.66%"
"04/28/2015","764.67","752.74","774.85","752.21","","0.12%"
"04/27/2015","763.73","765.88","775.52","757.57","","-0.28%"
"04/24/2015","765.87","770.30","776.33","757.16","","-1.02%"
"04/23/2015","773.78","752.61","782.49","747.25","","2.81%"
"04/22/2015","752.61","752.34","765.74","746.98","","-0.79%"
"04/21/2015","758.64","771.77","777.66","752.34","","-2.19%"
"04/20/2015","775.65","777.40","785.44","756.49","","0.98%"
"04/17/2015","768.15","769.89","781.55","762.12","","-1.36%"
"04/16/2015","778.73","773.11","787.58","758.10","","0.73%"
"04/15/2015","773.11","738.26","776.05","737.19","","5.14%"
"04/14/2015","735.31","725.99","741.38","720.70","","2.21%"
"04/13/2015","719.41","716.07","734.42","713.87","","0.47%"
"04/10/2015","716.07","703.19","719.13","693.98","","1.78%"
"04/09/2015","703.52","697.74","720.83","697.74","","0.83%"
"04/08/2015","697.74","747.01","747.01","697.33","","-6.60%"
"04/07/2015","747.01","715.87","748.80","708.40","","3.53%"
"04/06/2015","721.54","680.03","722.79","680.03","","6.11%"
"04/02/2015","680.02","693.17","695.66","665.91","","-1.90%"
"04/01/2015","693.17","655.39","698.01","651.10","","5.23%"
"03/31/2015","658.71","673.66","673.66","654.98","","-2.22%"
"03/30/2015","673.66","668.67","680.02","659.13","","-0.39%"
"03/27/2015","676.28","700.78","707.01","668.40","","-4.98%"
"03/26/2015","711.71","680.99","726.24","680.99","","4.51%"
"03/25/2015","680.99","657.60","684.31","650.41","","3.58%"
"03/24/2015","657.46","653.59","671.86","645.84","","0.13%"
"03/23/2015","656.63","644.46","658.57","627.29","","1.89%"
"03/20/2015","644.45","630.89","655.25","620.37","","2.28%"
"03/19/2015","630.06","645.56","645.56","619.68","","-2.40%"
"03/18/2015","645.56","625.36","649.85","609.44","","3.23%"
"03/17/2015","625.35","638.36","639.75","620.79","","-2.04%"
"03/16/2015","638.36","651.23","652.62","624.80","","-1.98%"
"03/13/2015","651.23","679.88","684.58","650.26","","-4.21%"
"03/12/2015","679.88","692.99","702.01","677.00","","-1.88%"
"03/11/2015","692.94","694.03","703.71","681.18","","-0.16%"
"03/10/2015","694.03","717.57","722.59","692.76","","-3.28%"
"03/09/2015","717.57","712.58","728.55","707.48","","0.70%"
"03/06/2015","712.58","733.70","735.71","702.67","","-2.27%"
"03/05/2015","729.10","744.33","752.51","727.09","","-1.49%"
"03/04/2015","740.16","725.65","745.76","712.73","","2.00%"
"03/03/2015","725.65","712.29","729.10","710.43","","1.88%"
"03/02/2015","712.29","714.74","732.55","699.65","","-0.34%"
"02/27/2015","714.74","691.90","716.89","691.90","","3.30%"
"02/26/2015","691.90","732.40","732.40","687.16","","-5.53%"
"02/25/2015","732.40","707.84","734.27","697.50","","3.47%"
"02/24/2015","707.84","710.28","722.49","699.65","","-0.34%"
"02/23/2015","710.28","729.82","732.26","699.22","","-2.68%"
"02/20/2015","729.81","744.47","753.66","728.81","","-1.97%"
"02/19/2015","744.46","737.14","757.11","715.59","","-1.87%"
"02/18/2015","758.68","779.80","779.80","751.36","","-2.71%"
"02/17/2015","779.80","770.89","787.84","742.02","","1.16%"
"02/13/2015","770.89","749.20","780.37","747.05","","2.90%"
"02/12/2015","749.20","716.53","753.90","716.45","","4.79%"
"02/11/2015","714.92","734.51","741.43","703.75","","-2.30%"
"02/10/2015","731.74","766.39","767.66","729.53","","-5.26%"
